REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2022,Taconite Harbor Energy Center,1000149,8124 West Highway 61,47.5314,-90.9111,SCHROEDER,Cook,MN,55613,ALLETE INC (100%),11,"C,D"
2022,Taggart (Six Lakes) Compressor Station,1009214,10450 Nevins Road,43.44774,-85.143886,Six Lakes,MONTCALM COUNTY,MI,48886,DTE ENERGY CO (100%),30045,"C,W"
2022,Tait Electric Generating Station,1001383,2101 ARBOR BOULEVARD,39.7286,-84.2106,DAYTON,Montgomery,OH,45439,ROCKLAND POWER PARTNERS II LP (100%),527030,D
2022,Talbot Energy Facility,1005807,9125 CARTLEDGE RD,32.5892,-84.6917,BOX SPRINGS,Talbot,GA,31801,OGLETHORPE POWER CORP (100%),392687,"C,D"
2022,Tall City Operations III LLC,1013606,203 W. Wall St.,31.997405,-102.076108,MIDLAND,,TX,79701,TALL CITY OPERATIONS III LLC (100%),72561,W
2022,Tall Oak 345 Arkoma GB,1014639,2575 Kelley Pointe Parkway,35.62978502,-97.49882669,Edmond,,OK,73013,TALL OAK MIDSTREAM LLC (100%),67993,W
2022,Tall Oak 355 Chautauqua GB,1013373,2575 Kelley Pointe Parkway Suite 340,35.62933446,-97.49871019,Edmond,,OK,73013,TALL OAK MIDSTREAM LLC (100%),191868,W
2022,Tall Oak 360 Anadarko GB,1013378,2575 Kelley Pointe Parkway Suite 340,35.62933446,-97.49871019,Edmond,,OK,73013,TALL OAK MIDSTREAM LLC (100%),95768,W
2022,Tallgrass Powder River Basin Gathering System,1012205,370 Van Gordon St,39.722098,-105.135202,Lakewood,JEFFERSON COUNTY,CO,80228,TALLGRASS DEVELOPMENT LP (100%),99572,W
2022,Tampa Port Services,1009795,9959 Highway 18,30.08367,-90.91325,St. James,ST. JAMES PARISH,LA,70086,THE MOSAIC CO (100%),597704,"C,G"
2022,"Tanos Exploration II, LLC - Basin 260",1012040,"821 E Southeast Loop 323, Suite 400",32.302085,-95.292364,Tyler,,TX,75701,TANOS EXPLORATION II LLC (100%),41867,W
2022,Tap Rock Operating,1013734,"523 Park Point Dr., Suite 200",39.70684,-105.2904,Golden,JEFFERSON COUNTY,CO,80401,TAP ROCK OPERATING LLC (100%),421848,W
2022,"Tascosa Energy Partners, LLC - Basin 430",1014704,901 W. Missouri Ave,31.99582473,-102.0832633,Midland,,TX,79701,"Tascosa Energy Partners, LLC (100%)",49831,W
2022,Tata Chemicals (Soda Ash) Partners,1005040,324 Allied Chemical Road,41.59152,-109.75811,GREEN RIVER,SWEETWATER COUNTY,WY,82935,TATA CHEMICALS (SODA ASH) PARTNERS (100%),1600332,"C,CC"
2022,Tate & Lyle Sucralose LLC,1010704,588 Industrial Road,31.2253371,-88.0705319,McIntosh,,AL,36553,TATE & LYLE SUCRALOSE LLC (100%),97845,C
2022,Tatums Compressor Station,1013992,,34.52128,-97.47589,Tatums,GARVIN COUNTY,OK,73487,CHENIERE ENERGY INC (100%),52514,"C,W"
2022,Taylor Gas Plant,1013662,,31.845394,-101.775884,Midland,MIDLAND COUNTY,TX,79706,NAVITAS MIDSTREAM PARTNERS LLC (100%),198889,"C,W"
2022,Teche Power Station,1001604,237 NEWMAN ST,29.8223,-91.5427,BALDWIN,Saint Mary,LA,70514,CLECO CORPORATE HOLDINGS LLC (100%),169185,"C,D"
2022,Tehachapi Cement Plant,1002566,13573 TEHACHAPI BLVD.,35.12279,-118.369304,TEHACHAPI,KERN COUNTY,CA,93561,MARTIN MARIETTA MATERIALS INC (100%),622076,"C,H"
2022,Tejas Power Generation,1013187,12582 Hiram Clarke Rd,29.64596,-95.446535,Houston,HARRIS COUNTY,TX,77045,TEJAS POWER GENERATION LLC (100%),50792,D
2022,Teknor Apex Tennessee Company,1014247,751 North Dupree,35.6076,-89.2377,Brownsville,HAYWOOD COUNTY,TN,38012,TEKNOR APEX (100%),27910,C
2022,Tellurian Operating LLC - Basin 230 (Arkla Basin),1014650,"1201 Louisiana Street, Suite 3100",29.75762475,-95.36901734,Houston,,TX,77002,Tellurian Production Holdings LLC (100%),36513,W
2022,"Tellus Operating Group, LLC - MS Operations",1008885,"602 Crescent Place, Suite 100",32.4524,-90.15393,Ridgeland,,MS,39157,TELLUS ENERGY GROUP LLC (100%),14076,W
2022,Temple Power Station,1011554,2892 Panda Drive,31.058472,-97.316618,Temple,BELL COUNTY,TX,76501,PANDA TEMPLE POWER II LLC (50%); TEMPLE GENERATION I LLC (50%),2950687,"C,D"
2022,Tenaha Plant,1010358,8315 FM 947 West,31.962646,-94.275097,Gary,SHELBY COUNTY,TX,75974,M6 Midstream LLC (100%),38900,"C,W"
2022,"Tenaris Bay City, Inc.",1013497,7960 HWY 35,29.006275,-95.888058,Bay City,,TX,77414,TENARIS (100%),83715,C
2022,Tenaska Frontier Generation Station,1001303,17500 HWY 30,30.5924,-95.9178,SHIRO,Grimes,TX,77876,TENASKA FRONTIER PARTNERS LTD (100%),1704728,"C,D"
2022,Tenaska Gateway Generating Station,1001331,7589 State Hwy 315 E,32.0164,-94.6189,Long Branch,Rusk,TX,75669,TENASKA INC (100%),1561853,"C,D"
2022,Tenaska Georgia Generating Station,1001302,2100 GEORGIA BROWN ROAD,33.3516,-84.9996,FRANKLIN,Heard,GA,30217,TENASKA GEORGIA PARTNERS LP (100%),433393,"C,D"
2022,Tenaska Kiamichi Generating Station,1000059,4386 Old 69 Road,34.6831,-95.9349,KIOWA,Pittsburg,OK,74553,KIOWA POWER PARTNERS LLC (100%),2133057,D
2022,Tenaska Lindsay Hill,1001394,3405 COUNTY ROAD 26,32.6514,-86.7386,BILLINGSLEY,Autauga,AL,36006,TENASKA ALABAMA PARTNERS LP (100%),1206147,D
2022,Tenaska Virginia Generating Station,1000818,2300 BRANCH ROAD,37.8667,-78.3813,SCOTTSVILLE,Fluvanna,VA,24590,TENASKA INC (100%),1444932,D
2022,Tenaska Westmoreland Generating Station,1013277,446 Smithon Pike,39.3302,-89.163,Smithton,WESTMORELAND COUNTY,PA,15479,TENASKA PENNSYLVANIA PARTNERS LLC (100%),2550992,"C,D"
2022,Tenjo Vista Power Plant,1012032,"Lot 19 Tract 2411, Route 2A, Tenjo Vista",13.408671,144.673445,Piti,,GU,96915,GUAM POWER AUTHORITY (100%),6483,C
2022,Terrell Gas Plant,1003128,,30.3736,-101.8433,Sheffield,TERRELL COUNTY,TX,79781,OCCIDENTAL PETROLEUM CORP (54%); EXXON MOBIL CORP (23%); ZPZ DELAWARE I LLC (23%),49125,"C,PP,W"
2022,Terry Bundy Generating Station,1007144,7707 BLUFF ROAD,40.9108,-96.6147,LINCOLN,Lancaster,NE,68517,LINCOLN ELECTRIC SYSTEM (100%),107025,"C,D"
2022,Terves Inc,1013267,24112 Rockwell Drive,41.581415,-81.517464,Euclid,CUYAHOGA COUNTY,OH,44117,TERVES INC (100%),212,"C,T"
2022,"Tesla, Inc.",1011389,45500 Fremont Boulevard,37.49629,-121.94826,Fremont,ALAMEDA COUNTY,CA,94538,TESLA INC (100%),45583,C
2022,"Tesoro Refining and Marketing Company, Salt Lake City Refinery",1006039,474 West 900 North,40.791667,-111.902778,Salt Lake City,SALT LAKE COUNTY,UT,84103,MARATHON PETROLEUM CORP (100%),645089,"C,Y"
2022,Texas American 220 Gulf Coast Basin,1013087,"201 West 5th Street, Suite 1300",30.2729209,-97.7443863,Austin,,TX,78701,TEXAS AMERICAN RESOURCES CO (100%),23330,W
2022,Texas City Cogeneration,1000504,3221 5TH AVE SOUTH,29.3787,-94.944,TEXAS CITY,Galveston,TX,77590,CPN MANAGEMENT LP (100%),990226,"C,D"
2022,"Texas Eastern Transmission, LP",1012416,5400 Westheimer Court,29.74013,-95.47309,Houston,HARRIS COUNTY,TX,77056,Enbridge (US) Inc (100%),111,W
2022,Texas Gas Pipeline Blowdowns,1012821,"9 Greenway Plaza, Suite 2800",29.73177,-95.43444,Houston,HARRIS COUNTY,TX,77046,LOEWS CORP (100%),6,W
2022,Texas Gas Service,1004336,1301 S Mopac Expressway,30.26229,-97.78925,Austin,TRAVIS COUNTY,TX,78746,ONE GAS INC (100%),142,"NN,W"
2022,Texas Gas Transmission - Bastrop Station,1003554,7152 PUMPING STATION RD,32.96028,-91.85398,BASTROP,MOREHOUSE PARISH,LA,71220,LOEWS CORP (100%),62573,"C,W"
2022,Texas Gas Transmission - Calvert City Station,1009463,93 Texas Gas Lane,36.96495,-88.38203,Benton,MARSHALL COUNTY,KY,42025,LOEWS CORP (100%),14518,"C,W"
2022,Texas Gas Transmission - Clarksdale Station,1013118,3305 US Highway 61 South,34.150278,-90.6375,Clarksdale,COAHOMA COUNTY,MS,38614,LOEWS CORP (100%),6823,"C,W"
2022,Texas Gas Transmission - Columbia Station,1011265,4583 US Highway 165 North,32.154474,-92.091272,Columbia,CALDWELL PARISH,LA,71418,LOEWS CORP (100%),55513,"C,W"
2022,Texas Gas Transmission - Covington Station,1009462,3947 Tabernacle Charleston Rd.,35.564242,-89.646455,Covington,TIPTON COUNTY,TN,38019,LOEWS CORP (100%),14905,"C,W"
2022,Texas Gas Transmission - Dillsboro Station,1013129,10622 Texas Gas Road,39.017917,-85.013944,Aurora,DEARBORN COUNTY,IN,47421,LOEWS CORP (100%),13298,"C,W"
2022,Texas Gas Transmission - Eunice Station,1011946,1661 Coulee Road,30.45538,-92.53363,Eunice,ACADIA PARISH,LA,70735,LOEWS CORP (100%),23947,"C,W"
2022,Texas Gas Transmission - Guthrie Station,1014390,129 Texas Gas Road,32.679185,-92.02301,Sterlington,OUACHITA PARISH,LA,71280,LOEWS CORP (100%),313,"C,W"
2022,Texas Gas Transmission - Hardinsburg Station,1009427,514 US Highway 60 West,37.785556,-86.486667,Hardinsburg,,KY,40143,LOEWS CORP (100%),22848,"C,W"
2022,Texas Gas Transmission - Harrison Station,1013105,10250 Dry Fork Drive,39.265715,-84.756281,Harrison,HAMILTON COUNTY,OH,45030,LOEWS CORP (100%),24373,"C,W"
2022,Texas Gas Transmission - Haughton Station,1009429,6172 Highway 157 South,32.472479,-93.509583,Haughton,BOSSIER PARISH,LA,71037,LOEWS CORP (100%),24122,"C,W"
2022,Texas Gas Transmission - Jeffersontown Station,1003596,10327 GASLIGHT WAY,38.216581,-85.567857,LOUISVILLE,JEFFERSON COUNTY,KY,40299,LOEWS CORP (100%),1144,"C,W"
2022,Texas Gas Transmission - Kenton Station,1003776,3793 TEXAS GAS LN.  HWY 45W,36.2379,-89.0291,KENTON,OBION COUNTY,TN,38233,LOEWS CORP (100%),3380,"C,W"
2022,Texas Gas Transmission - Lake Cormorant Station,1003915,2672 WILSON MILL ROAD,34.899417,-90.166389,LAKE CORMORANT,DESOTO COUNTY,MS,38641,LOEWS CORP (100%),45350,"C,W"
2022,Texas Gas Transmission - Midland Storage Field,1009428,650 Highway 175 South,37.329327,-87.24193,Bremen,MUHLENBERG COUNTY,KY,42325,LOEWS CORP (100%),23652,"C,W"
2022,Texas Gas Transmission - Pineville Station,1009430,3983 Highway 107 South,31.2976,-92.33386,Pineville,RAPIDES PARISH,LA,71360,LOEWS CORP (100%),53937,"C,W"
2022,Texas Gas Transmission - Sharon Station,1003916,757 SHARON RD,32.757858,-92.763508,DUBACH,LINCOLN PARISH,LA,71235,LOEWS CORP (100%),24199,"C,W"
2022,Texas Gas Transmission - Slaughters Station,1003917,3562 State Route 1405,37.509722,-87.501389,SLAUGHTERS,WEBSTER COUNTY,KY,42456,LOEWS CORP (100%),15685,"C,W"
2022,Texas Gas Transmission - Youngsville Station,1003720,4443 VEROT SCHOOL RD,30.0876,-92.03004,YOUNGSVILLE,LAFAYETTE PARISH,LA,70592,LOEWS CORP (100%),17551,"C,W"
2022,Texas Instruments - Sherman,1010134,6412 US Hwy 75 South,33.6005808,-96.5569882,Sherman,,TX,75090,TEXAS INSTRUMENTS INC (100%),5675,"C,I"
2022,Texas Instruments Incorporated - Maine Fab,1010208,5 Foden Road,43.64075,-70.32198,South Portland,CUMBERLAND COUNTY,ME,4106,TEXAS INSTRUMENTS INC (100%),5991,"C,I"
2022,Texas Instruments Richardson,1008059,300 West Renner Road,32.999754,-96.72063,Richardson,COLLIN COUNTY,TX,75080,TEXAS INSTRUMENTS INC (100%),10458,"C,I"
2022,Texas Instruments- Lehi Fab,1009556,4000 N. Flash Drive,40.43377,-111.83166,Lehi,UTAH COUNTY,UT,84043,TEXAS INSTRUMENTS INC (100%),39120,"C,I"
2022,Texas Lime Company,1002395,15865 FM 1434,32.291735,-97.503067,Cleburne,JOHNSON COUNTY,TX,76033,US LIME & MINERALS INC (100%),521908,"C,S"
2022,"Texland Petroleum, LP, 430 - Permian Basin",1008788,"777 MAIN STREET, SUITE 3200",32.7579468,-97.3246534,FORT WORTH,,TX,76102,TEXLAND PETROLEUM LP (100%),2019,W
2022,Textron Aviation/East Campus,1001973,9709 East Central,37.692779,-97.223533,Wichita,SEDGWICK COUNTY,KS,67206,TEXTRON INC (100%),25116,C
2022,The Children\s Hospital of Philadelphia,1000027,34th Street and Civic Center Boulevard,39.94776,-75.19391,Philadelphia,PHILADELPHIA COUNTY,PA,19104,THE CHILDREN'S HOSPITAL OF PHILADELPHIA (100%),26938,C
2022,The Dow Chemical Company,1001826,1790 Building Washington St.,43.6025,-84.2404,MIDLAND,MIDLAND COUNTY,MI,48667,DOW INC (100%),23456,"C,TT"
2022,The Dow Chemical Company -- Louisiana Operations,1004314,21255 Highway 1 South,30.320903,-91.239015,PLAQUEMINE,IBERVILLE PARISH,LA,70765,DOW INC (100%),1830943,"C,TT,X"
2022,"The Goodyear Tire & Rubber Co, Inc",1003847,6650 RAMSEY STREET,35.17187,-78.86062,FAYETTEVILLE,CUMBERLAND COUNTY,NC,28311,THE GOODYEAR TIRE & RUBBER CO (100%),39196,C
2022,The Hillshire Brands Company,1013001,8300 96th Avenue,42.918611,-86.028611,Zeeland,OTTAWA COUNTY,MI,49464,TYSON FOODS INC (100%),22964,"C,II"
2022,The Johns Hopkins Hospital,1000306,1800 Orleans Street,39.296237,-76.592889,Baltimore,BALTIMORE CITY,MD,21287,JOHNS HOPKINS UNIVERSITY (100%),103871,C
2022,The Methodist Hospital,1008929,6565 Fannin ST,29.710367,-95.400273,Houston,HARRIS COUNTY,TX,77030,THE METHODIST HOSPITAL (100%),38568,C
2022,"The Ohio Gathering Company, L.L.C. - 160A Appalachian Basin (Eastern Overthrust Area) - G&B",1012482,"1515 Arapahoe Street, Tower 1, Suite 1600",39.74714,-104.99658,Denver,DENVER COUNTY,CO,80202,MPLX LP (100%),264572,W
2022,The Ohio State University,1000396,1314 KINNEAR ROAD,40.0008,-83.0158,COLUMBUS,Franklin,OH,43212,STATE OF OHIO (100%),148920,C
2022,The Peoples Gas Light and Coke Company,1001966,200 East Randolph Street,41.88448,-87.62312,CHICAGO,COOK COUNTY,IL,60601,WEC Energy Group Inc (100%),7453,"NN,W"
2022,The President and Fellows of Harvard University (Cambridge Allston Blackstone),1000656,46 Blackstone Street,42.3636,-71.1161,Cambridge,Middlesex,MA,2139,PRESIDENT & FELLOWS OF HARVARD COLLEGE (100%),76288,C
2022,"The San Antonio Refinery, LLC",1005803,"1 BDA Crossing, Suite 100",29.34758,-98.45906,SAN ANTONIO,BEXAR COUNTY,TX,78235,ALLEGIANCE REFINING LLC (100%),81364,"C,MM,Y"
2022,The University of NC Chapel Hill,1000234,501 CAMERON AVE,35.9069,-79.0617,CHAPEL HILL,Orange,NC,27599,STATE OF NORTH CAROLINA (100%),178720,C
2022,The University of Texas Southwestern Medical Center at Dallas,1000842,5323 Harry Hines Blvd.,32.812656,-96.842743,Dallas,DALLAS COUNTY,TX,75390,UNIVERSITY OF TEXAS SYSTEM (100%),65690,C
2022,Theodore Cogeneration,1001140,7910 Rangeline Road,30.5248,-88.1289,Theodore,Mobile,AL,36582,THE SOUTHERN CO (100%),593514,"C,D"
2022,Thiele Kaolin Company Deepstep Road Plant,1004747,4062 DEEPSTEP ROAD,33.006889,-82.846833,SANDERSVILLE,WASHINGTON COUNTY,GA,31082,THIELE KAOLIN CO (100%),31528,C
2022,Thomas A. Smith Energy Facility,1000801,925 LOOPERS BRIDGE ROAD,34.7094,-84.9182,DALTON,Murray,GA,30721,OGLETHORPE POWER CORP (100%),3191560,"C,D"
2022,Thomas Fitzhugh,1001433,6006 Lock and Dam Road,35.4617,-93.8053,OZARK,Franklin,AR,72949,ARKANSAS ELECTRIC COOPERATIVE CORP (100%),229396,"C,D"
2022,Thomas Hill Energy Center,1000716,5693 HIGHWAY F,39.5531,-92.6392,CLIFTON HILL,Randolph,MO,65244,ASSOCIATED ELECTRIC COOPERATIVE INC (100%),6977270,"C,D"
2022,Thomaston,1011351,803 Zengerle Road,29.1827,-97.1555,Thomaston,DEWITT COUNTY,TX,77989,Enbridge (US) Inc (100%),11822,"C,W"
2022,Thompsonville Gas Plant,1004704,,27.257436,-98.936989,Mirando City,JIM HOGG COUNTY,TX,78369,ENTERPRISE PRODUCTS PARTNERS LP (100%),90306,"C,W"
2022,Three Rivers Energy Center,1014605,7809 E. Collins Rd.,41.371806,-88.287528,Morris,GRUNDY COUNTY,IL,60450,"Harrison Street Social Infrastructure Fund LP (7.3%); AxInfra US (P-1) LP (7.225%); Harrison Street Social Infrastructure Fund B, LP (4.1%); Concord Infrastructure Investment LLC (25%); AxInfra US LP (17.775%); OSAKA GAS USA CORP (15%); Harrison Street Social Infrastructure Fund A, LP (13.6%); OPC POWER VENTURES LP (10%)",1712,C
2022,Three Rivers Energy LLC,1011627,18137 County Road 271,40.2154,-81.86021,Coshocton,COSHOCTON COUNTY,OH,43812,CRESTWOOD ENERGY (50%); LAKEVIEW ENERGY LLC (50%),14136,C
2022,Thunder Creek Gas Services Buckshot Gas Plant,1003848,45 Natural Bridge Road,42.788059,-105.613954,Douglas,CONVERSE COUNTY,WY,82633,MERITAGE MIDSTREAM SERVICES II LLC (100%),103730,"C,W"
2022,Thunder Creek Gathering and Boosting,1012177,1114 Energy Street,44.29769,-105.48555,Gillette,CAMPBELL COUNTY,WY,82716,MERITAGE MIDSTREAM SERVICES II LLC (100%),234148,W
2022,"Thunder Horse, MMS Platform ID 02481, Complex ID 1101-1",1003555,,28.19100361,-88.49569528,Offshore,,LA,0,BP AMERICA INC (75%); EXXON MOBIL CORP (25%),267802,"C,W"
2022,Tiger Bay Cogeneration Facility,1001137,3219 STATE ROAD 630 WEST,27.7447,-81.85,FORT MEADE,Polk,FL,33841,DUKE ENERGY CORP (100%),492925,D
2022,Tiger Plant,1014729,31783 US HWY 285,31.992757,-104.05647,Orla,CULBERSON COUNTY,TX,79770,ENLINK MIDSTREAM LLC (100%),129570,"C,W"
2022,Tilden Gas Plant,1006225,,28.409989,-98.530139,Tilden,MCMULLEN COUNTY,TX,78072,ENERGY TRANSFER LP (100%),90383,"C,UU,W"
2022,Tilton Power Station,1006768,80 WEST 1ST ST,40.1063,-87.6539,TILTON,Vermilion,IL,61833,ARM ENERGY HOLDINGS LLC (100%),23300,D
2022,Tioga Rail Terminal,1011470,10515 67th Street NW,48.38701,-102.95173,Tioga,WILLIAMS COUNTY,ND,58852,HESS CORP (100%),33,C
2022,Tippett Gas Plant,1007779,,31.037615,-102.222303,McCamey,CROCKETT COUNTY,TX,76943,ENERGY TRANSFER LP (100%),28566,"C,W"
2022,Titan Rock Exploration and Production,1013357,"1601 Elm Street, Suite 3500",32.52492,-94.835,Dallas,,TX,75201,TITAN ROCK EXPLORATION & PRODUCTION LLC (100%),10294,W
2022,Tiverton Power,1001301,304 PROGRESS RD,41.6417,-71.17,TIVERTON,Newport,RI,2878,CARLYLE GROUP MANAGEMENT LLC (100%),405047,D
2022,Toa Baja Landfill,1005166,"Carr. PR-866, Bo. Candelaria, Km. 1.5",18.417949,-66.171272,Toa Baja,BAYAMON MUNICIPIO,PR,961,MUNICIPALITY OF TOA BAJA (100%),220,"C,HH"
2022,Toledo Refining Company,1001056,1819 WOODVILLE RD.,41.6295,-83.4965,OREGON,LUCAS COUNTY,OH,43616,PBF ENERGY INC (100%),1551160,"C,MM,Y"
2022,Tolk Station,1001043,9M E OF MULESHOE ON HWY 70,34.1847,-102.5686,MULESHOE,Lamb,TX,79371,XCEL ENERGY INC (100%),2726850,"C,D"
2022,Tom G.Smith Power Plant,1004420,117 College Street,26.6125,-80.0678,Lake Worth,PALM BEACH COUNTY,FL,33461,CITY OF LAKE WORTH FLORIDA (100%),2043,"C,D"
2022,TomaTek / Neil Jones Food Companies,1012094,2502 N Street,36.837434,-120.447681,Firebaugh,FRESNO COUNTY,CA,93622,THE NEIL JONES FOOD CO (100%),26929,C
2022,Tompkinsville,1014428,2250 Pipeline Road,36.834095,-85.672562,Summershade,MONROE COUNTY,KY,42166,Enbridge (US) Inc (100%),78,"C,W"
2022,Tontitown Landfill,1003406,2210 Waste Management Drive,36.138,-94.2563,Springdale,WASHINGTON COUNTY,AR,72762,WASTE MANAGEMENT INC (100%),404,"C,HH"
2022,"Topaz Generating, LLC",1014434,5651 Attwater Avenue,29.42831,-94.983064,Texas City,GALVESTON COUNTY,TX,77590,"WattBridge Texas, LLC (100%)",369961,D
2022,Tornado Gas Plant,1013814,,31.982053,-103.704396,Mentone,LOVING COUNTY,TX,79754,MPLX LP (100%),112718,"C,W"
2022,"Total Petrochemicals & Refining USA, Inc.",1003944,1818 Independence Pkwy South,29.726493,-95.089772,DEER PARK,HARRIS COUNTY,TX,77536,TOTAL HOLDINGS USA INC (100%),50032,C
2022,"TotalEnergies Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",1005743,7600 32nd Street,29.957935,-93.897484,PORT ARTHUR,JEFFERSON COUNTY,TX,77642,TOTAL HOLDINGS USA INC (100%),2083153,"C,MM,Y"
2022,Tower Semiconductor,1010005,"9651 Westover Hills Blvd, San Antonio, TX",29.47154,-98.67401,San Antonio,BEXAR COUNTY,TX,78251,TOWERJAZZ TEXAS INC (100%),5376,"C,I"
2022,Tracy,1007549,1799 Waltham Way,39.5625,-119.525,SPARKS,Storey,NV,89434,BERKSHIRE HATHAWAY INC (100%),1556450,"C,D"
2022,Tracy Combined Cycle Power Plant,1007312,14950 W SCHULTE ROAD,37.7107,-121.4906,TRACY,San Joaquin,CA,95377,MIDDLE RIVER POWER LLC (100%),170996,"C,D"
2022,"Trammo Nitrogen Products, Inc.",1002188,10743 BROWER ROAD,39.12016,-84.79639,NORTH BEND,HAMILTON COUNTY,OH,45052,TRAMMO INC (100%),8034,"C,V"
2022,TransCanada / ANR Pipeline,1012512,"700 Louisiana St., Suite 700",29.76075141,-95.36641359,Houston,,TX,77002,TRANSCANADA PIPELINE USA LTD (100%),13,W
2022,TransCanada / Columbia Gas Transmission,1012473,"700 Louisiana St., Suite 700",29.7606,-95.36588,Houston,,TX,77002,TRANSCANADA PIPELINE USA LTD (100%),26,W
2022,TransCanada / Columbia Gulf Transmission,1012501,"700 Louisiana St., Suite 700",29.76075141,-95.36641359,Houston,,TX,77002,TRANSCANADA PIPELINE USA LTD (100%),1,W
2022,TransCanada / Gas Transmission Northwest,1014359,"700 Louisana St., Suite 700",29.76075141,-95.36641359,Houston,,TX,77002,TRANSCANADA PIPELINE USA LTD (100%),14,W
2022,TransCanada / Great Lakes Transmission Co,1013397,"700 Louisana St., Suite 700",29.760776,-95.366306,Houston,,TX,77002,TRANSCANADA PIPELINE USA LTD (100%),13,W
2022,Transcontinental Gas Pipe Line Company - Pipeline,1012701,One Williams Center,36.08256,-95.67245,Tulsa,WAGONER COUNTY,OK,74172,THE WILLIAMS COS INC (100%),21,W
2022,Transmission Pipeline - Energy Transfer Fuel LP,1012691,8111 Westchester Drive,32.861516,-96.806516,Dallas,DALLAS COUNTY,TX,75225,ENERGY TRANSFER LP (100%),56,W
2022,Transmission Pipeline - Florida Gas Transmission,1012409,8111 Westchester Drive,32.861516,-96.806516,Dallas,DALLAS COUNTY,TX,75225,ENERGY TRANSFER LP (100%),94,W
2022,Transmission Pipeline - Houston Pipe Line Company LP,1012702,8111 Westchester Drive,32.861516,-96.806516,Dallas,DALLAS COUNTY,TX,75225,ENERGY TRANSFER LP (100%),40,W
2022,Transmission Pipeline - Oasis Pipe Line Company,1012654,8111 Westchester Drive,32.861516,-96.806516,Dallas,DALLAS COUNTY,TX,75225,ENERGY TRANSFER LP (100%),30,W
2022,Transmission Pipeline - Panhandle Eastern Pipeline Co,1012427,8111 Westchester Drive,32.861516,-96.806516,Dallas,DALLAS COUNTY,TX,75225,ENERGY TRANSFER LP (100%),162,W
2022,Transmission Pipeline - Transwestern Pipeline Company LLC,1012418,8111 Westchester Drive,32.861516,-96.806516,Dallas,DALLAS COUNTY,TX,75225,ENERGY TRANSFER LP (100%),59,W
2022,Transmission Pipeline - Trunkline Gas Co,1012413,8111 Westchester Drive,32.861516,-96.806516,Dallas,DALLAS COUNTY,TX,75225,ENERGY TRANSFER LP (100%),18,W
2022,"Transmission Pipeline Facility, Colorado Interstate Gas Company, L.L.C.",1012291,"1001 Louisiana St, Suite 1000",29.75816,-95.36782,Houston,HARRIS COUNTY,TX,77002,KINDER MORGAN INC (100%),20,W
2022,"Transmission Pipeline Facility, El Paso Natural Gas Company, L.L.C.",1012290,"1001 Louisiana St, Suite 1000",29.75816,-95.36782,Houston,HARRIS COUNTY,TX,77002,KINDER MORGAN INC (100%),128,W
2022,"Transmission Pipeline Facility, Kinder Morgan Tejas Pipeline LLC",1012281,"1001 Louisiana St, Suite 1000",29.75816,-95.36782,Houston,HARRIS COUNTY,TX,77002,KINDER MORGAN INC (100%),35,W
2022,"Transmission Pipeline Facility, Kinder Morgan Texas Pipeline LLC",1012294,"1001 Louisiana St, Suite 1000",29.75816,-95.36782,Houston,HARRIS COUNTY,TX,77002,KINDER MORGAN INC (100%),23,W
2022,"Transmission Pipeline Facility, Natural Gas Pipeline Company of America LLC",1012260,"1001 Louisiana St, Suite 1000",29.75816,-95.36782,Houston,HARRIS COUNTY,TX,77002,KINDER MORGAN INC (100%),285,W
2022,"Transmission Pipeline Facility, Ruby Pipeline, L.L.C.",1012293,"1001 Louisiana St, Suite 1000",29.75816,-95.36782,Houston,HARRIS COUNTY,TX,77002,EP RUBY LLC (50%); RUBY BLOCKER LLC (50%),5,W
2022,"Transmission Pipeline Facility, Southern Natural Gas Company, L.L.C.",1012259,"1001 Louisiana St, Suite 1000",29.75816,-95.36782,Houston,HARRIS COUNTY,TX,77002,KINDER MORGAN INC (50%); THE SOUTHERN CO (50%),126,W
2022,"Transmission Pipeline Facility, Tennessee Gas Pipeline Company, L.L.C.",1012277,"1001 Louisiana St, Suite 1000",29.75816,-95.36782,Houston,HARRIS COUNTY,TX,77002,KINDER MORGAN INC (100%),33,W
2022,"TreeTop Midstream Services, LLC 210 Mid-Gulf Coast",1008888,"602 Crescent Place, Suite 100",32.4524,-90.15393,Ridgeland,MADISON COUNTY,MS,39157,TENRGYS LLC (100%),73091,W
2022,Trendwell Energy Corporation,1008348,"10 E. Bridge St, Suite 200",43.119775,-85.561689,Rockford,,MI,49341,TRENDWELL ENERGY CORP (100%),42050,W
2022,Trenton Channel,1000679,4695 JEFFERSON AVE W,42.1236,-83.1811,TRENTON,Wayne,MI,48183,DTE ENERGY CO (100%),635088,"C,D"
2022,Tres City Power LLC,1013540,1301 Willow,28.7883,-97.01,Victoria,VICTORIA COUNTY,TX,77901,Tres Power LLC (100%),15675,D
2022,Tres Palacios Gas Storage Facility,1011828,6700 FM 1468 N,29.002469,-96.140236,Markham,MATAGORDA COUNTY,TX,77456,CRESTWOOD EQUITY PARTNERS LP (100%),41464,"C,W"
